Time_since_start_s,Point1_x_diff,Point1_y_diff,Point2_x_diff,Point2_y_diff,Point3_x_diff,Point3_y_diff,Point4_x_diff,Point4_y_diff
41775.198,-1.0004152573932288,7.939674101944718,-2.2458681087944115,8.047122790534956,-0.0004152573932287851,7.144834415975197,-2.2458681087944115,7.062779244617957
41775.314,-1.033356389642563,7.944349264188816,-2.2822447818177807,8.051881989995707,-0.033356389642563045,7.141264142162697,-2.2822447818177807,7.059144794236033
41775.39,-0.27860463700017135,8.069980581856669,-1.617651538681912,7.178705969040209,-0.27860463700017135,7.045323470998312,-1.617651538681912,6.962293325230235
41775.494,1.1690531729177565,7.826511773988955,1.3322470048532296,7.918208056037429,3.1690531729177565,6.4675844830030655,-0.6677529951467704,6.397558927223656
41775.614,-0.1161773505242536,8.294656769227515,-2.2891373306408695,8.391157135948333,-0.1161773505242536,7.110076929320087,-2.2891373306408695,7.036382645739707
41775.746,-0.8184005331090702,8.162507883318654,-1.6129284005926365,8.267035197401583,0.18159946689092976,7.447326431257579,-1.6129284005926365,7.367502221384655
41775.986,-0.10929341972814655,9.069809778341437,-1.5525722008413823,8.182217758237925,-0.10929341972814655,7.754448617245373,-1.5525722008413823,7.668606191680681
41776.084,-0.21294943251780296,9.113658860100713,-0.6877335968672469,8.226538360121424,-0.21294943251780296,7.720962457806763,-1.6877335968672469,7.634759947208806
41776.196,-5.375862744519509,9.112005594127027,-5.8399970626892355,8.219304747147817,-5.375862744519509,7.722225004837696,-6.8399970626892355,7.640284029074053
41776.306,-0.33618718405250547,8.155768549283948,-0.7620714397398842,8.212011497745152,0.6638128159474945,7.688804617566234,-0.7620714397398842,7.645853653397467
41776.384,-15.082424016124378,9.164610828425907,-16.508155419565924,8.214464096531401,-15.082424016124378,7.682052048133301,-16.508155419565924,7.6439806811321205
41776.476,-2.4711666182734007,8.205372307082428,-2.9030898650048584,8.226470625873787,-1.4711666182734007,7.65092379370958,-3.9030898650048584,7.634811673715433
41776.586,-0.6261861861361808,8.21104225653636,-1.059974861086289,8.228503821034792,0.3738138138638192,7.646593832310032,-2.059974861086289,7.633258986758335
41776.684,-0.6504439685705847,8.211545732700984,-1.0846152797220157,8.229056011257114,0.34955603142941527,7.646209343457599,-2.0846152797220157,7.632837296517948
41776.812,-0.6508648200482412,8.211871923187744,-1.0852669577296865,8.22938353483579,0.3491351799517588,7.645960242080605,-2.0852669577296865,7.632587177100618
41776.938,-0.6860097347617966,8.047684773283322,-1.0045020655152257,8.065014114327028,0.3139902652382034,7.7713447851292585,-2.0045020655152257,7.758110914455756
41777.052,-0.28897612313090804,7.970222240173712,-0.8461811607529626,7.985218551618971,0.711023876869092,7.594168906534037,-0.8461811607529626,7.5827166969118025
41777.16,-0.32562922914621595,7.665362899756019,-1.6676035112210457,8.680004199665689,-0.32562922914621595,6.82698036050374,-1.6676035112210457,6.8157992619836705
41777.25,-0.4685715389815073,8.041344424415513,-1.370063343459492,8.05539717664766,-0.4685715389815073,7.303523570067114,-2.370063343459492,7.292791926828215
41777.348,-0.6298820515154375,7.203813973542083,-0.9401590936853381,7.217049422329353,-0.6298820515154375,6.943119134843414,-1.9401590936853381,6.93301164044334
41777.424,0.3621493608666242,8.143030512204575,-0.9052175315118802,8.156201564802473,0.3621493608666242,6.989537545353471,-1.9052175315118802,6.979479228290188
41777.502,-0.6591814061073364,7.987343211685356,-0.8166419771281426,8.000351824844813,0.34081859389266356,7.108431021764147,-1.8166419771281426,7.098496754571727
41777.62,-0.6985405472399293,7.7479478799441495,-0.6870089503270265,7.760720227730189,0.3014594527600707,7.2912496789844,-1.6870089503270265,7.281495840199
41777.716,-0.6703378099947486,7.747481505649546,-0.6584509953291899,7.760206411922013,0.32966219000525143,7.291605834309905,-1.65845099532919,7.281888225110663
41777.792,-0.6655762998190085,7.747385650067429,-0.6536174312100229,7.760102525539253,0.33442370018099155,7.2916790361918515,-1.653617431210023,7.2819675598615845
41777.928,-0.6647799274365411,7.747238246664779,-0.6527162517978695,7.759953614620827,0.33522007256345887,7.29179160351697,-1.6527162517978695,7.282081278428848
41778.06,-0.6647354651426554,7.747083318505702,-0.6525623602093447,7.759798418767161,0.33526453485734464,7.291909917261137,-1.6525623602093447,7.2821997966028675
41778.312,-0.6647360512288856,7.746773113740744,-0.6523439239019808,7.759487826895736,0.33526394877111443,7.2921468108471,-1.6523439239019808,7.282436985809795
41778.454,-0.6647375733903687,7.746608292697829,-0.6522290740474546,7.759322802186205,0.33526242660963135,7.292272679474195,-1.6522290740474546,7.282563009970659
41778.58,-0.6647394959397843,7.746402694759809,-0.6520858340477389,7.7591169502367165,0.3352605040602157,7.292429688128777,-1.652085834047739,7.282720212605852
41778.692,-0.6647404655092828,7.746299825518804,-0.6520141727351074,7.759013953917076,0.3352595344907172,7.2925082461204624,-1.6520141727351074,7.282798867643521
41778.774,-0.6647416680773972,7.746172968720259,-0.6519258079997599,7.7588869404197,0.3352583319226028,7.292605122652674,-1.6519258079997599,7.282895863841816
41778.796,-0.664742626959594,7.746072390114875,-0.6518557533148623,7.758786237585184,0.33525737304040604,7.292681931358459,-1.6518557533148623,7.282972767417334
41778.972,-0.664743378961532,7.745976558880784,-0.6517888434851784,7.758690287718025,0.335256621038468,7.292755114646525,-1.6517888434851784,7.283046041301816
41779.096,-0.6647444794363082,7.745815948473023,-0.651676544519205,7.758529478220396,0.3352555205636918,7.292877767744585,-1.651676544519205,7.283168846438343
41779.17,-0.6647451812839336,7.745712808691735,-0.6516044242233647,7.758426210582002,0.33525481871606644,7.292956532339417,-1.6516044242233647,7.283247708673684
41779.252,-0.6647453123778746,7.745693614592653,-0.6515910032680949,7.7584069926898,0.3352546876221254,7.292971190267053,-1.651591003268095,7.283262384771319
41779.356,-0.6647459211370119,7.745604820241567,-0.6515289185211941,7.7583180882731995,0.3352540788629881,7.293038999709609,-1.651528918521194,7.283330278267556
41779.524,-0.6647482794151074,7.745266115444792,-0.6512921333428494,7.757978963698463,0.3352517205848926,7.293297657870255,-1.6512921333428494,7.283589256999164
41779.614,-0.6647483980889888,7.745249286839282,-0.6512803701349412,7.757962114239092,0.3352516019110112,7.293310509344906,-1.6512803701349412,7.283602124399465
41779.694,-0.664748686927112,7.745208412061288,-0.6512517992274525,7.757921188810087,0.335251313072888,7.293341724122456,-1.6512517992274525,7.283633377857484
41779.768,-0.6647493872021073,7.745109800776902,-0.6511828747466097,7.757822455335429,0.3352506127978927,7.293417030447301,-1.6511828747466097,7.2837087774951215
41779.856,-0.6647502136304411,7.744994297832477,-0.6511021500243714,7.757706809281444,0.33524978636955893,7.293505236399483,-1.6511021500243714,7.283797092735654
41779.988,-0.6647517647855352,7.744779977427015,-0.6509523797243446,7.757492223362362,0.3352482352144648,7.293668906127152,-1.6509523797243446,7.283960965227607
41780.106,-0.6647525760976691,7.744669124235486,-0.6508749228740953,7.75738123285538,0.33524742390233087,7.293753561209883,-1.6508749228740953,7.284045725173996
41780.184,-0.6642645149307782,7.744451674854474,-1.650232881379111,7.757162700729509,0.3357354850692218,6.293919620437407,-2.650232881379111,6.284212611259363
41780.3,-0.36814979233707845,7.457058269928666,-1.1509376450060245,7.468928546671862,-0.36814979233707845,6.513392890865703,-2.1509376450060245,6.50432793525772
41780.404,-1.0741423788358588,7.117041806528789,-1.6149828969513464,7.124821397167523,-0.07414237883585884,6.773052729758319,-1.6149828969513464,6.767111701986721
41780.49,-0.20299540925833526,7.539010104497663,-2.3359056359604438,7.546435528095742,0.7970045907416647,6.214477292332447,-2.3359056359604438,6.20880673074862
41780.638,-0.26951648493115954,8.199041856038889,-1.1624985999153523,7.206249920753351,-0.26951648493115954,6.4741003109966755,-2.1624985999153523,6.4685957395304285
41780.736,-0.39439468470948214,6.402719294213796,-1.725367988576636,7.409389571412646,-0.39439468470948214,6.082226711826138,-1.725367988576636,6.077132831707729
41780.842,-0.7255522407170361,6.971318970322784,-0.752249089208135,6.9780855965857995,0.27444775928296394,6.411673520017985,-1.752249089208135,6.406506061161167
41780.948,-0.752923526062375,6.656159302625213,-1.5571820838996473,6.66268861415773,0.247076473937625,5.652351008753556,-1.5571820838996473,5.647364779664372
41781.018,0.14937007686228299,7.322993774346173,-2.419790266157861,7.329372626730162,0.14937007686228299,5.906779004776183,-2.419790266157861,5.901907676588735
41781.106,0.10068902979679706,7.113924402053328,-2.3209336259843667,7.1201927844730335,0.10068902979679706,6.066438684146249,-2.3209336259843667,6.061651718383018
41781.198,0.12449333967424536,7.110736928151823,-1.2948637500130644,7.116970250659051,0.12449333967424536,6.068872857337283,-2.2948637500130644,6.064112665722462
41781.288,-0.8655926753334597,7.110740155722226,-1.2849455032791184,7.116959996974174,0.13440732466654026,6.0688703925436585,-2.2849455032791184,6.064120496137775
41781.408,-0.8644211070978258,7.110738630084768,-1.283772085605051,7.116956876612562,0.13557889290217418,6.0688715576248455,-2.283772085605051,6.064122879059539
41781.528,-0.8643677375919765,7.11073716438824,-1.2837176463611968,7.116955337098545,0.1356322624080235,6.068872676930994,-2.283717646361197,6.064124054737761
41781.632,-0.8643536738919693,7.110736391731905,-1.2837030280164754,7.116954544665873,0.13564632610803073,6.068873266984269,-2.2837030280164754,6.064124659893537
41781.76,-0.8643182623217172,7.1107342294546925,-1.283666066876549,7.116952332411245,0.13568173767828284,6.068874918247104,-2.283666066876549,6.064126349322635
41781.898,-0.8643025271169336,7.110733265483873,-1.2836496408879157,7.116951346230223,0.13569747288306644,6.068875654401154,-2.2836496408879157,6.064127102437908
41782.01,-0.8642680905390421,7.110731180700952,-1.2836137100816813,7.116949212860902,0.13573190946095792,6.068877246484021,-2.2836137100816813,6.064128731624635
41782.12,-0.8642527840809748,7.110730265354732,-1.283597747443764,7.116948275928394,0.13574721591902517,6.0688779455051645,-2.283597747443764,6.06412944713054
41782.188,-0.8642352825217472,7.110729204654376,-1.2835794856604252,7.116947190534233,0.1357647174782528,6.0688787555284875,-2.2835794856604252,6.064130276011781
41782.248,-0.864216645948261,7.110728126560673,-1.2835600758376131,7.116946086188477,0.13578335405173902,6.068879578834526,-2.283560075837613,6.064131119365811
41782.366,-0.864194306067418,7.110726857813347,-1.2835368256946822,7.116944785992132,0.13580569393258202,6.068880547736853,-2.283536825694682,6.064132112284597
41782.456,-0.8641815870444702,7.110726141116004,-1.2835235924120525,7.116944051394398,0.13581841295552977,6.0688810950559855,-2.2835235924120525,6.064132673273718
41782.556,-0.864166672074191,7.11072530521983,-1.283508077598981,7.116943194511009,0.13583332792580904,6.068881733403543,-2.283508077598981,6.064133327648506
41782.666,-0.8641460517429209,7.110724157467189,-1.2834866335422248,7.116942017749807,0.13585394825707908,6.068882609905927,-2.283486633542225,6.064134226303963
41782.748,-0.8641262366566593,7.110723067094341,-1.283466035762558,7.116940899511633,0.13587376334334067,6.068883442589254,-2.283466035762558,6.064135080267079
41782.878,-0.8640855976416333,7.110720886784861,-1.2834238310032333,7.116938662099756,0.13591440235836671,6.068885107622805,-2.2834238310032333,6.064136788907831
41782.972,-0.8515406306688647,7.052359630069191,-1.2296770562380743,7.058511542402016,0.14845936933113535,6.113453756931165,-2.2296770562380743,6.108755735696491
41783.092,-0.8252200415687412,6.51863671073977,-0.8266234107468335,6.524318068605112,0.17477995843125882,5.521041100969455,-1.8266234107468335,5.516702427326152
41783.178,-0.9621540578912118,6.145646479538527,-1.7003806409107938,7.151210822578946,0.03784594210878822,5.805881965361209,-1.7003806409107938,5.801632652245701
41783.306,-1.1102806258940063,6.394363359840611,-1.3183375127096042,6.399538375871373,-0.11028062589400633,6.37961316611819,-2.318337512709604,5.37566116974898
41783.428,-0.16367058229894837,7.13699543334144,-1.1901099843261136,6.14204455917735,-0.16367058229894837,5.576156926566455,-2.1901099843261136,5.572301068564684
41783.548,-1.3220654777603613,6.497874323341421,-0.8975128089439295,6.502649681993603,-0.3220654777603613,5.064233541434135,-1.8975128089439295,5.060586750787991
41783.648,-1.3338631167640074,6.463053003604784,-0.8847408741213485,6.467817410926443,-0.3338631167640074,5.090825484019604,-1.8847408741213485,5.087187056558776
41783.756,-1.329382928170503,6.358697070511369,-0.8066061361721495,6.363382835822449,-0.32938292817050296,5.170518815641174,-1.8066061361721495,5.1669404446012095
41783.976,-1.3282232141158943,6.358952279607934,-0.8056259005745687,6.3636368873509355,-0.3282232141158943,5.170323920511009,-1.8056259005745687,5.166746433469143
41784.074,-1.3281844733415369,6.359036327445551,-0.8056464572816822,6.363720949428341,-0.3281844733415369,5.1702597358307685,-1.8056464572816822,5.166682237914529
41784.31,-0.27471010735945356,6.359160352929109,-0.7527997662608641,6.364935828513126,-0.27471010735945356,5.170165021484479,-1.752799766260864,5.1657544731107805
41784.406,-8.920953789186342,6.366008369511178,-9.42509049819364,6.3967540444025985,-7.920953789186342,5.164935407410269,-10.42509049819364,5.141455906126396
41784.498,2.0269277978336504,6.382039211536608,1.4904532355328683,6.427884362190582,2.0269277978336504,5.1526931594438565,0.49045323553286835,5.117682665205393
41784.62,-0.735155083585596,6.387024017044496,-1.2803950510809727,6.436071822357519,0.264844916414404,5.148886420846054,-2.2803950510809727,5.111430160351233
41784.694,-0.7194513933127382,6.3872068485012505,-1.2647903051575895,6.436237178300928,0.2805486066872618,5.1487467982345265,-2.2647903051575895,5.111303883237497
41784.822,-0.7130558129796327,6.387541198231304,-1.2586190938463915,6.436565316329791,0.2869441870203673,5.148491465900918,-2.2586190938463915,5.111053294584053
41784.95,-0.7124822221292106,6.3877607149686355,-1.2581998633621652,6.436784936391007,0.28751777787078936,5.148323827898707,-2.258199863362165,5.110885577676697
41785.052,-0.7129941186664155,6.3877935801234,-1.258736032691786,6.436818506520808,0.2870058813335845,5.148298729817611,-2.258736032691786,5.110859941228284
41785.162,0.2902234779558057,6.388133521415909,-0.25575294671318716,6.437155920949635,1.2902234779558057,5.1480391273843225,-0.25575294671318716,5.110602268481102
41785.284,8.293790470968588,6.418603366583511,8.692962943087878,6.4850453403022925,9.293790470968588,5.124770268552652,6.692962943087878,5.0740306307743595
41785.374,16.941630578903755,6.4821498903434644,17.234180466122098,6.573544298013815,17.941630578903755,6.076241794499651,16.234180466122098,6.006446770652531
41785.49,7.214132438038064,5.694342088428698,6.167352876210543,5.839980977440064,7.214132438038064,5.914197311658484,6.167352876210543,5.802977489891475
41785.622,-0.2270153639808541,6.74567149469209,-1.353697058166972,5.901483731980363,-0.2270153639808541,5.874998664547263,-2.353697058166972,5.756009777870361
41785.73,-0.2193724329891893,6.745903044077522,-1.3461809706136592,5.9017088681720224,-0.2193724329891893,5.874821837591583,-2.346180970613659,5.755837848468275
41785.852,-0.22124394042316453,6.746189290808388,-1.348268618029465,5.902000147943795,-0.22124394042316453,5.874603239999885,-2.348268618029465,5.755615407302116
41785.974,-0.22402765866092977,6.746356634717472,-1.3511875512396045,5.902172368945571,-0.22402765866092977,5.8744754447395735,-2.3511875512396045,5.755483887560047
41786.08,-0.22698769673331753,6.746501160578646,-1.3542672813832723,5.902321743463631,-0.22698769673331753,5.874365074901959,-1.3542672813832723,5.755369814956339
41786.188,0.31339379119822297,5.938091680168213,0.04557889076579613,6.096385813290567,0.31339379119822297,5.728053443539977,-0.9544211092342039,5.607169211367136
41786.246,-0.37601792411396673,7.1585747130707205,-0.8172760890130348,6.322281818287081,-0.37601792411396673,5.559677511887799,-1.8172760890130348,5.434659563812488
41786.366,1.4106689834252393,6.397197959040966,0.7905597899116401,6.564856949971158,1.4106689834252393,5.377448472196193,-0.2094402100883599,6.249412593761008
41786.482,14.411918137227303,5.716332689687761,13.515612608155948,6.897081968627504,14.411918137227303,6.133735353377745,13.515612608155948,5.995702835245652
41786.572,17.242767061291943,6.203457000123251,16.852589629919066,6.417133351126097,17.242767061291943,5.7617338958494315,15.852589629919066,6.598556012279346
41786.684,3.9360088455860023,6.570117172523226,4.154456325861133,6.810180627622401,4.936008845586002,6.481727097526289,3.1544563258611333,6.298398215589941
41786.824,-0.1253587006157204,7.000810329909086,-0.2770747498146875,6.2561293912222595,0.8746412993842796,6.152820330069346,-0.2770747498146875,5.9578412232817755
41786.912,-0.45810448470331266,6.4760743600986075,-1.0433948848501586,6.752062017070443,-0.45810448470331266,5.789876194139879,-2.0433948848501586,6.579113133348244
41787.148,10.900215157275966,7.622464316256355,10.003769473240823,6.982750387441001,10.900215157275966,6.914414375768899,10.003769473240823,6.639275277315676
41787.256,30.92105195362376,6.234642801440373,31.2165949526576,6.648928718159709,31.92105195362376,7.446912992903549,31.2165949526576,7.1305359171724945
41787.306,34.45120219816192,6.9691113188256395,34.75060039889797,7.446695652123935,35.45120219816192,7.886022573101343,34.75060039889797,7.521306494938813
41787.384,41.09912908275771,7.015707722004663,40.96171496782381,7.579440482224925,41.09912908275771,8.086769940691283,40.96171496782381,8.656265028565429
41787.482,44.647645480778465,7.56395157398498,45.2269635208919,7.259732532570013,44.647645480778465,8.904424988473522,44.2269635208919,8.37307903597383
41787.618,40.41991994492241,7.073960688683542,5.65779206585853,82.89951380899805,0.0,0.0,0.0,0.0
41788.148,-6.411274424758858,8.454195254773254,-6.93017563665353,8.257855091845158,-5.411274424758858,7.4609055638151744,-7.93017563665353,7.847175917515074
41788.28,-2.587026593950668,8.425159555727078,-3.7301118509270736,8.02166511290153,-2.587026593950668,7.010416071199586,-4.730111850927074,7.554883608665989
41788.382,-31.794861596010946,8.433256357973391,-33.3533353769983,8.920204162687014,-30.794861596010946,6.7679012292725815,-33.3533353769983,6.396034563591741
41788.5,7.481207681888463,7.958811446030438,7.227864113241367,7.248733106098541,7.481207681888463,6.8938882607915275,6.227864113241367,6.672484241727261
41788.63,41.511151009292234,7.175392260978754,42.5214778675421,7.271462781498769,42.511151009292234,6.492160760134425,41.5214778675421,6.418794736527275
41788.75,13.88567796880784,7.143237515341184,14.035769228245044,7.10602709023118,14.88567796880784,6.516716324263143,13.035769228245044,6.545132751199162
41788.856,-0.8461705248200246,7.14328927579561,-0.6962459093796269,7.105671767228671,0.15382947517997536,6.516676796438276,-1.696245909379627,6.545404100158692
41788.964,-0.8176969089865906,7.1431957573511795,-0.667720366906849,7.105535174384556,0.18230309101340936,6.516748213521964,-1.667720366906849,6.54550841180162
41789.058,-0.8132714421731748,7.143163234580754,-0.6632741526073573,7.105495984235063,0.18672855782682518,6.51677305013493,-1.6632741526073573,6.545538340081521
41789.142,-0.8058862830934004,7.1430966969628,-0.6558457270929239,7.105418338892321,0.19411371690659962,6.516823862813169,-1.6558457270929239,6.545597635378556
41789.26,-0.7991779079708294,7.143033172307014,-0.6490958780988763,7.105344729211936,0.20082209202917056,6.516872374587308,-1.6490958780988763,6.545653848767529
41789.386,-3.995870759996876,7.159088460749729,-3.8614188632749347,7.111049128991681,-2.995870759996876,6.504611457663827,-4.861418863274935,6.541297578741762
41789.64,-1.2508717259747755,7.646251048791612,-0.7102646162364863,7.455427031740214,0.7491282740252245,6.1325807687358065,-1.7102646162364863,6.278307046307759
41789.712,-0.32921636356871886,7.645598491729686,-0.7877860560956265,7.454897576746646,0.6707836364312811,6.13307910596302,-1.7877860560956265,6.278711374371653
41789.816,-0.5669106173128853,7.643482915327468,-1.022888121287508,7.4531567896019055,0.4330893826871147,6.134694704873368,-2.022888121287508,6.280040758557902
41789.962,-0.5810405046473761,7.643128725004658,-1.0367020782279042,7.452827091249333,0.4189594953526239,6.134965188841136,-2.036702078227904,6.280292538781339
41790.016,-0.5775818358281413,7.643099355666607,-1.0332384723559471,7.4527928514525,-0.5775818358281413,6.134987617277432,-2.033238472355947,6.280318686633279
41790.274,0.47037630018348864,7.643171921929138,-0.9855520153096791,7.452793235972138,-0.5296236998165114,6.134932200713649,-1.985552015309679,6.280318392987738
41790.896,-0.3583207354075739,7.280608855247692,-0.8187244214342968,7.112702963499487,-0.3583207354075739,6.175478599078872,-1.8187244214342968,6.303703027874235
41791.024,-1.252343821266436,7.01952767182928,-1.5240741859358309,6.855154622072007,-0.25234382126643595,6.37485805660998,-2.524074185935831,6.500384565507602
41791.252,-0.4869997199938325,6.803599107368598,-1.6048033149368166,6.64142734658202,-0.4869997199938325,6.5397558844962305,-2.6048033149368166,5.6636013385008255
41791.33,-0.5033098032955081,6.8035092037730465,-1.6209826678307877,6.641360304481168,-0.5033098032955081,6.539824541033909,-2.6209826678307877,5.6636525364366435
41791.39,-0.5057010794296275,6.803515139584988,-1.6233683200815676,6.641369426121514,-0.5057010794296275,6.539820008041659,-2.6233683200815676,5.663645570527933
41791.488,-0.5003114545957033,6.803585724814411,-1.6180508495370987,6.641432101910425,-0.5003114545957033,6.53976610433034,-2.6180508495370987,5.663597707006659
41791.612,-0.49050957202786094,6.803715099095768,-1.6083809051184517,6.641547082822797,-0.49050957202786094,6.539667305276055,-2.6083809051184517,5.663509899713802
41791.704,-0.4868531822677369,6.803767417298047,-1.6047766076443395,6.641593996611164,-0.4868531822677369,6.5396273515166286,-2.6047766076443395,5.663474073134694
41791.796,-0.48121885459170244,6.803848100908056,-1.59922259795718,6.641666351680556,-0.48121885459170244,6.539565735990777,-2.59922259795718,5.663418817852403
41792.138,-0.46240727841637863,6.804132663385587,-1.5806899461173884,6.641922975132331,-0.46240727841637863,6.539348424610239,-2.5806899461173884,5.663222842623782
41792.388,-0.45303070343913987,6.804287229031729,-1.571461420755611,6.642063503912993,-0.45303070343913987,6.539230387705857,-2.571461420755611,5.66311552523041
41792.926,-0.4445997968961706,6.804513120887634,-1.5632252048620785,6.642276019436338,-0.4445997968961706,6.539057881226881,-2.5632252048620785,5.662953233834287
41792.992,-0.4442868915019744,6.804519854618775,-1.5629183564259392,6.642282271046213,-0.4442868915019744,6.539052738888927,-2.5629183564259392,5.662948459677125
41793.1,-0.4427957932895197,6.804566770907286,-1.561466625532887,6.642326761053596,-0.4427957932895197,6.539016910400619,-2.561466625532887,5.662914484063037
41793.204,-0.44231308062569497,6.804583012046351,-1.5609974031517595,6.642342207584647,-0.44231308062569497,6.539004507555376,-2.5609974031517595,5.66290268803499
41793.412,-0.44388450954585323,6.804624701958403,-1.5625919018697232,6.642385662818867,-0.44388450954585323,6.538972670285716,-2.562591901869723,5.662869502644469
41794.176,-0.44244260230647114,6.804797181363938,-1.5612781070300912,6.642554691748671,-0.44244260230647114,6.538840953208762,-2.561278107030091,5.6627404205869425
41794.268,-0.44226846548309595,6.804817835091967,-1.5611193172315438,6.642574930297201,-0.44226846548309595,6.53882518060874,-2.561119317231544,5.662724965046323
41794.348,-0.44212142426732726,6.804835276060828,-1.5609852357260934,6.642592020679615,-0.44212142426732726,6.538811861491467,-2.5609852357260934,5.662711913660871
41794.444,-0.4419473055118033,6.804855929904761,-1.5608264640064817,6.642612259366388,-0.4419473055118033,6.538796088802883,-2.5608264640064817,5.662696458014636
41794.544,-0.4416532602119787,6.804890812155861,-1.5605583382031227,6.642646440489784,-0.4416532602119787,6.538769450328914,-2.5605583382031227,5.662670354969862
41794.688,-0.4413398997692184,6.804927989649343,-1.5602726026222626,6.64268287076419,-0.4413398997692184,6.538741059050892,-2.5602726026222626,5.662642534319332
41794.808,-0.44118129685216445,6.804946808056513,-1.5601279827346275,6.642701310962991,-0.44118129685216445,6.538726688027339,-2.5601279827346275,5.662628452121737
41794.938,-0.44093373700735583,6.804976183396036,-1.5599022501846775,6.642730095945865,-0.44093373700735583,6.538704255007872,-2.5599022501846775,5.662606469938964
41795.032,-0.4407674182069172,6.804995920153658,-1.5597505966994731,6.642749436069323,-0.4407674182069172,6.538689182669202,-2.559750596699473,5.662591700497217
41795.142,-0.44049668445910584,6.805028050146234,-1.5595037369251372,6.642780920398025,-0.44049668445910584,6.538664646008215,-2.559503736925137,5.662567656909403
41795.276,-0.4402607771047542,6.80505604957159,-1.5592886342697625,6.642808357192507,-0.4402607771047542,6.538643263731046,-2.5592886342697625,5.662546704295664
41795.372,-0.44011382668901433,6.805073492058398,-1.5591546442830122,6.642825449196664,-0.44011382668901433,6.538629943454509,-2.559154644283012,5.662533651671652
41795.486,-0.4399746163148279,6.8050900166871315,-1.5590277123059764,6.642841641795201,-0.4399746163148279,6.53861732411724,-2.5590277123059764,5.662521285895366
41795.614,-0.43977741119584834,6.805113426873163,-1.558847901754632,6.642864581614731,-0.43977741119584834,6.538599446497244,-2.558847901754632,5.662503767479279
41796.55,-0.4378330052352908,6.805344338867599,-1.5570750682264816,6.64309085504334,-0.4378330052352908,6.538423106296875,-2.5570750682264816,5.662330969605307
41796.652,-0.43755476280460925,6.805377396083259,-1.5568213875316133,6.643123248357597,-0.43755476280460925,6.5383978615448655,-2.5568213875316133,5.6623062318537905
41796.762,-0.43739632797195327,6.805396220883324,-1.556676939600095,6.64314169510925,-0.43739632797195327,6.538383485639258,-2.556676939600095,5.662292144652042
41796.828,-0.4373035885535046,6.805407240470572,-1.556592387760702,6.643152493401885,-0.4373035885535046,6.538375070328357,-2.556592387760702,5.662283898336852
41796.902,-0.4371297079123906,6.80542790258869,-1.5564338590854732,6.643172740596356,-0.4371297079123906,6.538359291321115,-2.556433859085473,5.6622684361935285
41796.978,-0.4370640216162087,6.805435708413313,-1.5563739725094479,6.643180389673432,-0.4370640216162087,6.538353330259213,-2.556373972509448,5.6622625948348855
41797.036,-0.43695197096934635,6.8054490244069825,-1.5562718156173219,6.643193438275716,-0.43695197096934635,6.538343161255284,-2.556271815617322,5.662252630029229
41797.164,-0.436600383565235,6.805490810552158,-1.5559512751016769,6.643234385377582,-0.436600383565235,6.538311250495383,-2.555951275101677,5.662221360020226
41797.288,-0.4363260886678404,6.805523414545348,-1.5557012046660361,6.643266334744567,-0.4363260886678404,6.538286351855163,-2.555701204666036,5.6621969612972975
41797.376,-0.4310788585286218,6.803711872429176,-1.5491922813588417,6.641463426891676,-0.4310788585286218,6.539669769379486,-1.5491922813588417,5.663573785107417
41797.624,-0.5235385389867133,6.517014733616122,-1.4341096375248412,6.358704241697865,-0.5235385389867133,5.758611323358309,-1.4341096375248412,5.879508048227194
41797.76,-0.3178491869340405,7.303863847981688,-2.0742470899619434,7.1484165555337995,-0.3178491869340405,5.921387925615363,-2.0742470899619434,6.040098115438923
41798.026,0.08762824750112941,7.1548018787478895,-1.5608252482885518,7.0013875876560405,0.08762824750112941,6.035221845682827,-1.5608252482885518,6.15237949655193
41798.128,0.09866138991043272,7.155041449381542,-1.5500054948014963,7.001610737197836,0.09866138991043272,6.035038893153057,-1.5500054948014963,6.152209084291542
41798.226,0.09953322276788867,7.155135230011638,-1.549203538326708,7.001702593771995,0.09953322276788867,6.034967275846441,-1.549203538326708,6.152138936325684
41798.344,0.09972957661932469,7.15517486098247,-1.5490360319909087,7.001741636487964,0.09972957661932469,6.034937010925148,-1.5490360319909087,6.152109120636112
41798.446,0.09975986270410431,7.155181825043769,-1.5490107983603139,7.001748502690475,0.09975986270410431,6.034931692691373,-1.5490107983603139,6.1521038771340955
41798.55,3.099798833012983,7.155191100881041,2.4510214477172667,7.001757649973115,4.099798833012983,6.034924609027314,1.4510214477172667,6.152096891643055
41798.658,9.166710430713863,7.134728860702467,7.54387773942392,6.985298120850814,9.166710430713863,6.050550975865576,7.54387773942392,6.1646665144119766
41798.778,18.826101738388786,7.08239110191073,18.267522889474606,6.942976689477916,19.826101738388786,6.090519669969353,17.267522889474606,6.196986055478078
41798.906,6.995406751704309,6.905376798300495,7.651086312375469,6.806276274339439,7.995406751704309,6.225699905354304,6.651086312375469,6.301379846933003
41798.994,-0.6893999402994382,6.867635049463615,-0.9875832456780813,6.780161853167385,0.3106000597005618,6.254522087446617,-1.9875832456780813,6.321322605958528
41799.098,-0.6567279189798114,6.867810564111949,-0.9551029609002626,6.780293486593621,0.3432720810201886,6.254388052450622,-1.9551029609002626,6.321222081666519
